L01 EMG I - 肌電圖
檔案名:  G3-EMGR2-L01
星期五, 三月 23, 2018
08:34:35 下午
秒	EMG	EMG 積分
13.228	-0.00305176	0.0050293
13.23	-0.00549316	0.00500488
13.232	-0.00671387	0.00505981
13.234	-0.00305176	0.00507813
13.236	-0.00183105	0.00502319
13.238	-0.0012207	0.00499268
13.24	0	0.00496826
13.242	-0.00183105	0.00496826
13.244	-0.00488281	0.00498047
13.246	-0.00427246	0.00502319
13.248	-0.000610352	0.00502319
13.25	-0.00427246	0.00504761
13.252	-0.00915527	0.00505371
13.254	-0.00976563	0.00513306
13.256	0.00305176	0.00511475
13.258	-0.0115967	0.0052063
13.26	-0.0109863	0.00527954
13.262	-0.000610352	0.00524902
13.264	0	0.0052124
13.266	-0.00244141	0.00518799
13.268	-0.00488281	0.00521851
13.27	-0.0012207	0.00517578
13.272	-0.00244141	0.00518188
13.274	-0.00366211	0.00512085
13.276	0.00854492	0.00518799
13.278	0.00244141	0.00512085
13.28	-0.00366211	0.00513306
13.282	0.00366211	0.00511475
13.284	0.00854492	0.00519409
13.286	-0.00244141	0.00514526
13.288	0.0012207	0.0050293
13.29	-0.00732422	0.00505371
13.292	-0.00183105	0.00499268
13.294	-0.00610352	0.00491943
13.296	-0.00854492	0.00494385
13.298	-0.00793457	0.00492554
13.3	-0.00488281	0.00493774
13.302	-0.00671387	0.00488281
13.304	-0.00915527	0.00493164
13.306	0.00183105	0.00487061
13.308	-0.00549316	0.00484619
13.31	-0.00854492	0.0048645
13.312	-0.00488281	0.00484009
13.314	-0.00732422	0.00485229
13.316	-0.00671387	0.00482178
13.318	-0.00610352	0.00480957
13.32	-0.00610352	0.00483398
13.322	-0.00793457	0.00485229
13.324	-0.00549316	0.00487671
13.326	-0.00610352	0.00491943
13.328	0.000610352	0.00480347
13.33	0.020752	0.00499268
13.332	0.0146484	0.00507813
13.334	0	0.00500488
13.336	-0.00183105	0.00496216
13.338	0.00793457	0.00494385
13.34	0.00915527	0.00496216
13.342	-0.00183105	0.00490112
13.344	-0.0134277	0.00495605
13.346	-0.0280762	0.00516968
13.348	-0.020752	0.00531006
13.35	-0.0152588	0.00545044
13.352	-0.00793457	0.00551147
13.354	-0.0128174	0.00559692
13.356	-0.00976563	0.00565796
13.358	-0.00366211	0.00563965
13.36	-0.000610352	0.00559692
13.362	0.00793457	0.00562134
13.364	-0.00366211	0.00564575
13.366	-0.0109863	0.00571289
13.368	0.00244141	0.00567627
13.37	0.0170898	0.00579834
13.372	-0.0201416	0.00595703
13.374	-0.0164795	0.00609131
13.376	-0.010376	0.00613403
13.378	-0.00854492	0.00621948
13.38	-0.00854492	0.00623779
13.382	-0.0140381	0.00635376
13.384	-0.0164795	0.00640259
13.386	-0.0146484	0.00649414
13.388	-0.010376	0.0065918
13.39	-0.00671387	0.00663452
13.392	-0.00549316	0.00663452
13.394	-0.00183105	0.00656738
13.396	-0.00488281	0.00654907
13.398	-0.0012207	0.00654907
13.4	0.00732422	0.00658569
13.402	-0.00915527	0.00657959
13.404	-0.00854492	0.00663452
13.406	-0.00366211	0.00662231
13.408	-0.00488281	0.00663452
13.41	-0.00793457	0.00667114
13.412	-0.00732422	0.00670776
13.414	-0.00732422	0.0067688
13.416	0.000610352	0.00667725
13.418	-0.00366211	0.00670776
13.42	-0.00671387	0.00675049
13.422	0.00305176	0.00674438
13.424	0.00488281	0.00679321
13.426	-0.0115967	0.00684204
13.428	-0.00671387	0.00687866
13.43	-0.00183105	0.00684204
13.432	-0.0109863	0.00688477
13.434	-0.012207	0.00697632
13.436	-0.00244141	0.00698242
13.438	-0.00732422	0.00704346
13.44	-0.00549316	0.00709839
13.442	0.00366211	0.0071167
13.444	0.00183105	0.00708618
13.446	0.00183105	0.00706177
13.448	0.0109863	0.00716553
13.45	0.00366211	0.00715942
13.452	0.00305176	0.00709839
13.454	0.00671387	0.00706787
13.456	0.00610352	0.00709839
13.458	0.00427246	0.00702515
13.46	0.00732422	0.00698853
13.462	0.0177002	0.00715942
13.464	0.0244141	0.00740356
13.466	0.00793457	0.0074585
13.468	0.00610352	0.0074707
13.47	0.0183105	0.0076416
13.472	0.0177002	0.00779419
13.474	0.0134277	0.00789185
13.476	0.0152588	0.00795898
13.478	-0.0012207	0.00794678
13.48	-0.00183105	0.00792847
13.482	0.00183105	0.00791016
13.484	0.00671387	0.00789185
13.486	0.00366211	0.00790405
13.488	-0.0158691	0.00805054
13.49	-0.00976563	0.00807495
13.492	0.0238037	0.00829468
13.494	0.022583	0.00845947
13.496	0.0280762	0.00865479
13.498	-0.0231934	0.00880737
13.5	-0.00366211	0.00879517
13.502	-0.00183105	0.00874634
13.504	0.0128174	0.00878296
13.506	-0.0109863	0.00887451
13.508	-0.0256348	0.00907593
13.51	0.00488281	0.00903931
13.512	0.0128174	0.00911865
13.514	-0.00915527	0.00913696
13.516	0.0152588	0.00922241
13.518	0.0396729	0.00955811
13.52	0.020752	0.00970459
13.522	-0.00793457	0.00970459
13.524	0.00793457	0.009729
13.526	0.00305176	0.00969849
13.528	-0.0292969	0.00998535
13.53	-0.0195313	0.00997314
13.532	-0.00427246	0.00986938
13.534	0.00305176	0.0098999
13.536	-0.0195313	0.0100769
13.538	-0.00793457	0.0100769
13.54	0.00610352	0.0100464
13.542	-0.0189209	0.0102173
13.544	-0.00976563	0.0101807
13.546	-0.0158691	0.0100586
13.548	-0.0256348	0.0101074
13.55	0.00427246	0.00999756
13.552	-0.0012207	0.00993042
13.554	0.0109863	0.00991211
13.556	0.022583	0.0100403
13.558	0.0335693	0.0103394
13.56	0.0469971	0.0108032
13.562	0.0341797	0.0110657
13.564	0.0360107	0.0113892
13.566	0.00610352	0.0113403
13.568	0.00610352	0.011377
13.57	0.00793457	0.0112854
13.572	-0.00366211	0.0111206
13.574	0.0152588	0.0111084
13.576	0.0469971	0.0114746
13.578	0.0244141	0.0116333
13.58	0.00366211	0.0115845
13.582	0.0933838	0.0123779
13.584	0.0628662	0.0128418
13.586	0.0518799	0.0132141
13.588	0.0335693	0.013446
13.59	-0.0231934	0.0136108
13.592	0.0396729	0.0139526
13.594	0.0164795	0.0140991
13.596	0.00366211	0.0140869
13.598	0.0158691	0.0142334
13.6	0.00915527	0.0142517
13.602	0.0390625	0.0145508
13.604	0.0396729	0.0148621
13.606	0.0543213	0.0153687
13.608	0.0115967	0.0154358
13.61	-0.0262451	0.0156189
13.612	-0.0598145	0.0161438
13.614	-0.0720215	0.0167908
13.616	-0.0683594	0.0174683
13.618	-0.0378418	0.0178101
13.62	-0.0720215	0.0184631
13.622	-0.0158691	0.0185913
13.624	0.00915527	0.018634
13.626	0.0231934	0.01875
13.628	0.0213623	0.0188965
13.63	-0.00305176	0.0189087
13.632	0.00610352	0.0188599
13.634	0.0494385	0.0192322
13.636	-0.0109863	0.0193176
13.638	-0.0854492	0.0200989
13.64	-0.0274658	0.0203186
13.642	-0.0158691	0.0204407
13.644	-0.0390625	0.020813
13.646	0.043335	0.021228
13.648	0.0482178	0.0216003
13.65	0.114746	0.0227112
13.652	0.124512	0.0239258
13.654	0.106812	0.0249268
13.656	0.0622559	0.0254883
13.658	0.120239	0.0266479
13.66	0.0750732	0.0273254
13.662	0.0964355	0.0281128
13.664	0.0421143	0.0282898
13.666	0.0622559	0.028833
13.668	0.0189209	0.0289612
13.67	0.0463867	0.0292419
13.672	0.0476074	0.029541
13.674	-0.0164795	0.0295715
13.676	-0.00976563	0.0295166
13.678	0.0128174	0.0296326
13.68	-0.0183105	0.0297974
13.682	-0.0952148	0.0307312
13.684	-0.145264	0.0321167
13.686	-0.0744629	0.0328247
13.688	-0.0457764	0.0331238
13.69	-0.0964355	0.0339905
13.692	0.010376	0.0338562
13.694	-0.0250244	0.0338806
13.696	0.0744629	0.0343445
13.698	0.0494385	0.0346069
13.7	0.0463867	0.0350342
13.702	0.00427246	0.0350586
13.704	0.0646973	0.0355774
13.706	-0.0457764	0.0359253
13.708	0.0494385	0.0361633
13.71	-0.0836182	0.0369507
13.712	-0.0457764	0.0372803
13.714	0.0170898	0.0373596
13.716	-0.0726318	0.0379333
13.718	-0.0396729	0.0379333
13.72	-0.00427246	0.0377686
13.722	-0.0280762	0.03797
13.724	0.0146484	0.0380371
13.726	0.0140381	0.038147
13.728	-0.0201416	0.0380554
13.73	-0.00183105	0.0378784
13.732	0.090332	0.038739
13.734	0.0384521	0.039093
13.736	0	0.0388977
13.738	0.00915527	0.0389099
13.74	0.136719	0.0402161
13.742	-0.0531006	0.0405579
13.744	-0.0665283	0.0411255
13.746	0.114136	0.0421082
13.748	0.137329	0.0432251
13.75	-0.0640869	0.0438232
13.752	-0.0952148	0.0447632
13.754	-0.00915527	0.0447449
13.756	-0.108643	0.0456055
13.758	0.0628662	0.0458984
13.76	-0.0750732	0.0461792
13.762	-0.162964	0.047467
13.764	-0.175171	0.0488586
13.766	-0.0494385	0.049292
13.768	0.192261	0.0511536
13.77	0.0250244	0.0513245
13.772	-0.0531006	0.0518188
13.774	-0.00915527	0.0517578
13.776	0.197144	0.0532593
13.778	0.194702	0.0549622
13.78	0.0372314	0.0552979
13.782	0.000610352	0.0543701
13.784	-0.0933838	0.0546753
13.786	0.00305176	0.054187
13.788	0.0488281	0.0543396
13.79	-0.0482178	0.0545898
13.792	-0.0427246	0.0546204
13.794	-0.00366211	0.0544922
13.796	-0.00366211	0.0544922
13.798	-0.00427246	0.0543762
13.8	-0.123901	0.0555237
13.802	-0.0909424	0.0560425
13.804	0.0653076	0.0562988
13.806	0.0219727	0.0559753
13.808	-0.12085	0.0570679
13.81	-0.109253	0.0578979
13.812	-0.00915527	0.0573914
13.814	0.0585938	0.0572571
13.816	-0.10376	0.0576111
13.818	0.112305	0.0583557
13.82	0.045166	0.0580872
13.822	0.020752	0.058136
13.824	-0.0720215	0.0587646
13.826	-0.0732422	0.0592651
13.828	0.0640869	0.0596924
13.83	0.00549316	0.0597168
13.832	-0.0561523	0.0602173
13.834	0.0256348	0.0599792
13.836	0.012207	0.0599915
13.838	0.0183105	0.0593201
13.84	0.143433	0.0604797
13.842	0.0689697	0.0610107
13.844	-0.0823975	0.0614441
13.846	0.0854492	0.0618652
13.848	0.0665283	0.0620483
13.85	0.0421143	0.061322
13.852	-0.181274	0.0618896
13.854	-0.0640869	0.0614624
13.856	-0.110474	0.0619446
13.858	-0.10376	0.0617798
13.86	0.0170898	0.0612
13.862	-0.0457764	0.0606934
13.864	0.0543213	0.0608154
13.866	0.0140381	0.0603333
13.868	0.102539	0.0611694
13.87	0.237427	0.0630798
13.872	0.24292	0.065033
13.874	0.0415039	0.0652832
13.876	0.0793457	0.065979
13.878	0.0610352	0.0664612
13.88	0.0518799	0.0667969
13.882	-0.0854492	0.0666992
13.884	0.145264	0.0666992
13.886	-0.032959	0.0662842
13.888	-0.0671387	0.0664978
13.89	0.249634	0.0680298
13.892	0.200806	0.0699341
13.894	0.098877	0.0706726
13.896	0.108032	0.0710083
13.898	-0.045166	0.0709656
13.9	0.065918	0.0711609
13.902	-0.0396729	0.0715149
13.904	-0.00366211	0.0709045
13.906	-0.100098	0.0714478
13.908	-0.248413	0.0734375
13.91	-0.0653076	0.0732544
13.912	0.0109863	0.0729065
13.914	0.0543213	0.0732788
13.916	0.0311279	0.0728638
13.918	0.0689697	0.0731567
13.92	-0.0421143	0.0735352
13.922	0.0805664	0.0740601
13.924	0.128174	0.0751953
13.926	0.146484	0.0765198
13.928	-0.0402832	0.0767212
13.93	0.0268555	0.0769714
13.932	0.0366211	0.0764343
13.934	0.0286865	0.0763367
13.936	0.0750732	0.0770874
13.938	-0.0878906	0.0778748
13.94	-0.15564	0.078064
13.942	-0.112915	0.0786621
13.944	-0.0860596	0.0788574
13.946	0.0860596	0.0785767
13.948	-0.0598145	0.0778015
13.95	-0.0897217	0.0780579
13.952	-0.0390625	0.0774963
13.954	-0.0170898	0.0775757
13.956	0.127563	0.0777649
13.958	0.0402832	0.0775391
13.96	-0.0366211	0.0771545
13.962	0.145874	0.0769836
13.964	0.150757	0.0767395
13.966	0.114136	0.0773865
13.968	-0.0256348	0.0757202
13.97	0.0854492	0.0763245
13.972	0.0628662	0.0764221
13.974	-0.000610352	0.0763367
13.976	-0.151367	0.0758789
13.978	-0.0854492	0.0747864
13.98	-0.0360107	0.0747742
13.982	-0.0958252	0.0757263
13.984	-0.151367	0.0763062
13.986	0.0958252	0.0772339
13.988	0.03479	0.0770935
13.99	-0.0390625	0.077002
13.992	0.151367	0.0780884
13.994	0.0732422	0.0787842
13.996	0.0158691	0.0789062
13.998	0.0158691	0.0790222
14	0.0598145	0.0783813
14.002	0.00793457	0.0775513
14.004	-0.0164795	0.077063
14.006	0.0183105	0.0770264
14.008	-0.0463867	0.0762817
14.01	-0.101929	0.0762085
14.012	-0.0238037	0.076355
14.014	-0.0616455	0.0763855
14.016	0.0378418	0.0757263
14.018	-0.0305176	0.0749084
14.02	-0.012207	0.0745789
14.022	0.0299072	0.0746704
14.024	0.17334	0.0756836
14.026	0.175781	0.076709
14.028	0.144043	0.0775085
14.03	0.0701904	0.0781555
14.032	0.164185	0.0792358
14.034	0.0958252	0.0799377
14.036	0.133057	0.0811462
14.038	0.0427246	0.0813904
14.04	-0.101318	0.0809692
14.042	0.0128174	0.0804077
14.044	0.100098	0.0805847
14.046	-0.0372314	0.0801025
14.048	-0.181885	0.0812561
14.05	-0.020752	0.0810425
14.052	-0.00549316	0.0792847
14.054	-0.184937	0.0804932
14.056	-0.164795	0.0810364
14.058	-0.0213623	0.0802124
14.06	-0.188599	0.0819275
14.062	-0.175781	0.0832275
14.064	-0.175781	0.0844421
14.066	-0.0970459	0.0852722
14.068	0.00610352	0.0843079
14.07	0.0476074	0.0824097
14.072	0.00244141	0.0800049
14.074	0.0445557	0.0800354
14.076	0.0823975	0.0800659
14.078	0.147705	0.0809326
14.08	0.148926	0.0819031
14.082	0.141602	0.0824646
14.084	0.0494385	0.0815063
14.086	-0.057373	0.0817505
14.088	0.0823975	0.0819031
14.09	0.03479	0.0797546
14.092	0.0488281	0.0782349
14.094	-0.0836182	0.0780823
14.096	-0.0378418	0.0773804
14.098	-0.0158691	0.0770874
14.1	0.107422	0.0775024
14.102	0.00976563	0.0772034
14.104	-0.0469971	0.0776367
14.106	0.0610352	0.0772461
14.108	0.0219727	0.0749817
14.11	0.0756836	0.0750854
14.112	0.192871	0.0769043
14.114	0.0585938	0.076947
14.116	-0.0311279	0.076947
14.118	-0.00488281	0.0763062
14.12	-0.00793457	0.0759644
14.122	0.0848389	0.0760071
14.124	0.0372314	0.0750977
14.126	-0.0524902	0.0741577
14.128	-0.0415039	0.0741699
14.13	-0.000610352	0.0739075
14.132	-0.0195313	0.0737366
14.134	-0.101929	0.074469
14.136	0.00549316	0.0737732
14.138	0.00610352	0.0729553
14.14	-0.0354004	0.0717529
14.142	-0.0915527	0.0715393
14.144	0.0158691	0.0708374
14.146	0.032959	0.0703064
14.148	0	0.0697083
14.15	0.020752	0.0690186
14.152	0.113525	0.0697632
14.154	0.186157	0.0714539
14.156	0.0610352	0.0707886
14.158	-0.0836182	0.0712219
14.16	0.00854492	0.0709412
14.162	0.0292969	0.0697754
14.164	-0.100708	0.0692749
14.166	-0.10498	0.0691833
14.168	-0.0396729	0.0693237
14.17	-0.0708008	0.0691772
14.172	-0.045166	0.0690002
14.174	0.0213623	0.0692078
14.176	-0.0012207	0.0677063
14.178	0.0689697	0.0675415
14.18	0.0744629	0.067926
14.182	0.194092	0.0689087
14.184	0.118408	0.0685791
14.186	0.0543213	0.0681641
14.188	0.0109863	0.067926
14.19	0.0274658	0.0678101
14.192	0.0750732	0.0670471
14.194	0.0323486	0.0666382
14.196	-0.0726318	0.0672058
14.198	-0.141602	0.0684631
14.2	-0.0317383	0.0681824
14.202	-0.0689697	0.0687927
14.204	-0.0537109	0.069165
14.206	-0.0177002	0.0691589
14.208	0.012207	0.0688171
14.21	0.0244141	0.068042
14.212	-0.00488281	0.0678528
14.214	-0.010376	0.0673401
14.216	0.0756836	0.0677185
14.218	0.0292969	0.0677063
14.22	0.0415039	0.0679993
14.222	-0.0537109	0.0682373
14.224	-0.0469971	0.0669739
14.226	0.0402832	0.0656189
14.228	0.0274658	0.0644531
14.23	-0.0183105	0.0639343
14.232	0.0976563	0.063269
14.234	0.00976563	0.0624084
14.236	0.0695801	0.0617737
14.238	0.0250244	0.0615967
14.24	0.0378418	0.0609619
14.242	0.0317383	0.0611511
14.244	-0.012207	0.0602722
14.246	-0.0152588	0.0600525
14.248	-0.0231934	0.0584656
14.25	-0.0708008	0.0589661
14.252	-0.108032	0.0599915
14.254	-0.0549316	0.0586914
14.256	-0.0732422	0.0577759
14.258	0.0183105	0.0577454
14.26	0.00915527	0.0559509
14.262	-0.0537109	0.0547302
14.264	0.0012207	0.0529846
14.266	0.0970459	0.0529846
14.268	-0.00427246	0.0529663
14.27	0.0219727	0.05271
14.272	0.045166	0.0531372
14.274	0.0189209	0.0528809
14.276	-0.078125	0.0528381
14.278	-0.0506592	0.0518677
14.28	-0.012207	0.0505005
14.282	-0.0561523	0.049646
14.284	-0.10437	0.0501953
14.286	-0.0744629	0.0503662
14.288	-0.0146484	0.0496887
14.29	-0.0457764	0.0497986
14.292	0.00915527	0.0494019
14.294	-0.020752	0.0487732
14.296	0.0152588	0.0485474
14.298	0.0488281	0.048877
14.3	-0.00854492	0.0478882
14.302	0.0860596	0.0486511
14.304	-0.00793457	0.0482605
14.306	0.0152588	0.0478027
14.308	-0.0878906	0.0484619
14.31	-0.0292969	0.047998
14.312	-0.0469971	0.0465393
14.314	-0.0335693	0.0462891
14.316	0.0445557	0.0464233
14.318	0.078125	0.0471558
14.32	0.00305176	0.0471069
14.322	0.0866699	0.0471252
14.324	0.123901	0.0479919
14.326	0.101318	0.0484802
14.328	-0.0469971	0.0485352
14.33	0.000610352	0.0485352
14.332	0.00793457	0.0484192
14.334	-0.0482178	0.0478821
14.336	-0.0402832	0.04823
14.338	-0.0579834	0.0487488
14.34	0.00976563	0.0484924
14.342	0.0732422	0.0483093
14.344	0.0543213	0.0486938
14.346	-0.0476074	0.0488403
14.348	0.0305176	0.0491455
14.35	-0.0561523	0.0494995
14.352	-0.0762939	0.0491272
14.354	-0.0531006	0.0477966
14.356	-0.0622559	0.0478088
14.358	-0.03479	0.0473206
14.36	-0.0598145	0.0478333
14.362	0.0616455	0.0481567
14.364	0.103149	0.0481812
14.366	0.0402832	0.0475342
14.368	0.00366211	0.0471741
14.37	0.0701904	0.047168
14.372	0.0958252	0.0476746
14.374	-0.0750732	0.0482117
14.376	-0.117188	0.0493713
14.378	-0.0921631	0.0496033
14.38	-0.0506592	0.0493652
14.382	-0.00732422	0.0474976
14.384	0.0506592	0.0468201
14.386	-0.0219727	0.0464966
14.388	-0.0354004	0.0467407
14.39	-0.0750732	0.0472168
14.392	0.0817871	0.0472839
14.394	-0.0274658	0.0472351
14.396	0.022583	0.0467346
14.398	-0.0512695	0.0458313
14.4	-0.0762939	0.0462769
14.402	-0.0775146	0.0463623
14.404	-0.0634766	0.04646
14.406	-0.000610352	0.0462891
14.408	-0.0561523	0.0467285
14.41	-0.101318	0.0474976
14.412	0.0579834	0.0480286
14.414	0.00183105	0.0479431
14.416	-0.0610352	0.0477966
14.418	0.0274658	0.0477783
14.42	0.0848389	0.0482117
14.422	0.0366211	0.0480408
14.424	0.0366211	0.047937
14.426	-0.0244141	0.0477783
14.428	0.0543213	0.0480469
14.43	0.0244141	0.0481079
14.432	0.0976563	0.0481079
14.434	0.0579834	0.0485901
14.436	0.0341797	0.0482361
14.438	0.113525	0.0491211
14.44	0.0976563	0.0497192
14.442	0.0549316	0.0499512
14.444	-0.0244141	0.0500732
14.446	-0.00854492	0.0500061
14.448	-0.0164795	0.049939
14.45	0	0.049231
14.452	-0.134277	0.0494934
14.454	-0.065918	0.0496033
14.456	-0.102539	0.0498962
14.458	0.00915527	0.0498047
14.46	-0.065918	0.0503723
14.462	0.00854492	0.0499207
14.464	-0.0549316	0.0504578
14.466	-0.196533	0.0514526
14.468	-0.0732422	0.0521423
14.47	0.0561523	0.0524841
14.472	-0.0726318	0.0527588
14.474	-0.127563	0.0538452
14.476	-0.145264	0.0545166
14.478	-0.020752	0.0542175
14.48	-0.0860596	0.0549561
14.482	-0.0720215	0.0551147
14.484	-0.0128174	0.0541992
14.486	-0.0317383	0.053772
14.488	0.00549316	0.0536804
14.49	0.120239	0.054425
14.492	0.0579834	0.0549133
14.494	0.0958252	0.0556641
14.496	0.0787354	0.0562988
14.498	0.0750732	0.0565613
14.5	0.0445557	0.0569214
14.502	0.160522	0.057666
14.504	0.0396729	0.0579834
14.506	-0.0769043	0.0585999
14.508	-0.0653076	0.058374
14.51	0.0219727	0.0583008
14.512	0.0286865	0.0581177
14.514	0.0317383	0.0580994
14.516	-0.0457764	0.0581116
14.518	-0.010376	0.0574341
14.52	0.0415039	0.0578186
14.522	0.00732422	0.0570251
14.524	-0.0366211	0.0561523
14.526	0.0299072	0.0554382
14.528	0.0427246	0.0553955
14.53	-0.0683594	0.056073
14.532	0.0354004	0.0563477
14.534	0.0256348	0.0561218
14.536	-0.0335693	0.0560547
14.538	-0.03479	0.0558228
14.54	-0.0256348	0.0559814
14.542	-0.0177002	0.055426
14.544	-0.0146484	0.0550293
14.546	0.0250244	0.0548035
14.548	0.0360107	0.0548584
14.55	-0.0524902	0.0548218
14.552	0.0494385	0.0545532
14.554	0.0531006	0.0545532
14.556	0.0811768	0.0547424
14.558	0.105591	0.0554504
14.56	0.0500488	0.0553528
14.562	-0.0213623	0.05495
14.564	0.00366211	0.0539551
14.566	0.0292969	0.0538452
14.568	-0.00549316	0.0538635
14.57	-0.13916	0.0545532
14.572	-0.00610352	0.053656
14.574	-0.137329	0.0542786
14.576	-0.0640869	0.0537476
14.578	0.0372314	0.0531982
14.58	-0.00549316	0.0527466
14.582	0.0787354	0.0534607
14.584	-0.00244141	0.0529785
14.586	-0.012207	0.0528809
14.588	0.111084	0.0536377
14.59	0.0842285	0.0537292
14.592	0.13855	0.0542969
14.594	0.0408936	0.0544312
14.596	0.0579834	0.0547852
14.598	0.0494385	0.0547668
14.6	-0.0366211	0.0543701
14.602	0.0726318	0.0543213
14.604	0.0482178	0.0541687
14.606	0.0201416	0.054364
14.608	-0.0201416	0.0540039
14.61	-0.103149	0.0540222
14.612	-0.067749	0.0541199
14.614	0.0531006	0.0546326
14.616	0.00976563	0.0541199
14.618	-0.0518799	0.054364
14.62	-0.0738525	0.0542542
